"BudgetHistoryLink","BUDGET","KEY","Budget#","FullAccount","Account","AcctDesc","Description","Dept","L/N","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total","BudgetYear+1","BudgetYear+2","BudgetYear+3","BudgetYear+4","DIFF","Comments","Ranking","ImportDate","BudgetYear"
"172439","Clifty","CliftyIC003-2-21-401-20-320-506-105-4","           ","003-2-21-401-20-320-506-105-4","003-2-21-401-20-320-506-105-4","STATION SUPPLIES GENL","","IC","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172440","Clifty","CliftyIC003-2-21-401-20-320-506-112-4","           ","003-2-21-401-20-320-506-112-4","003-2-21-401-20-320-506-112-4","SMALL TOOLS","","IC","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172441","Clifty","CliftyIC003-2-21-401-20-320-506-120-4","           ","003-2-21-401-20-320-506-120-4","003-2-21-401-20-320-506-120-4","STATION EXPENSES GENL","","IC","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172442","Clifty","CliftyIC003-2-21-401-20-320-511-086-4","           ","003-2-21-401-20-320-511-086-4","003-2-21-401-20-320-511-086-4","MISC BLDG","","IC","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172443","Clifty","CliftyIC003-2-21-401-20-320-512-361-4","           ","003-2-21-401-20-320-512-361-4","003-2-21-401-20-320-512-361-4","RECRDR FLWMTR P GAGE","","IC","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172444","Clifty","CliftyIC003-2-21-401-20-320-512-362-4","           ","003-2-21-401-20-320-512-362-4","003-2-21-401-20-320-512-362-4","MAJOR CONTROLS BLR","This is the account that most of the CO probe repair","IC","N","625","625","625","625","625","625","625","625","625","625","625","625","7500","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"172413","Clifty","CliftyOPER003-2-21-401-20-320-506-116-4","           ","003-2-21-401-20-320-506-116-4","003-2-21-401-20-320-506-116-4","COMPUTER SUPP&EXP-SOFTWARE","","OPER","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172414","Clifty","CliftyOPER003-2-21-401-20-320-506-120-4","           ","003-2-21-401-20-320-506-120-4","003-2-21-401-20-320-506-120-4","STATION EXPENSES GENL","MPW (precipitator walkdowns)","OPER","N","16500","16500","16500","16500","16500","16500","16500","16500","16500","16500","16500","16500","198000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172415","Clifty","CliftyOPER003-2-21-401-20-320-506-122-4","           ","003-2-21-401-20-320-506-122-4","003-2-21-401-20-320-506-122-4","FIRST AID & SAFETY","PPE","OPER","N","0","500","500","500","500","500","500","500","500","500","500","0","5000","0","0","0","0","0","","1S Safety","2025-09-17 12:50:02","2025"
"172416","Clifty","CliftyOPER003-2-21-401-20-320-512-126-4","           ","003-2-21-401-20-320-512-126-4","003-2-21-401-20-320-512-126-4","PULVERIZER","","OPER","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172417","Clifty","CliftyOPER003-2-21-401-20-320-512-206-4","           ","003-2-21-401-20-320-512-206-4","003-2-21-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","AEP-Flue Gas Duct Reinforcement (2 units) - 2024 (","OPER","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172418","Clifty","CliftyOPER003-2-21-401-20-320-512-301-4","           ","003-2-21-401-20-320-512-301-4","003-2-21-401-20-320-512-301-4","FORCED DRAFT FAN","","OPER","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172419","Clifty","CliftyOPER003-2-21-401-20-320-512-369-4","           ","003-2-21-401-20-320-512-369-4","003-2-21-401-20-320-512-369-4","MISC BLR INST & CONTR","","OPER","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172420","Clifty","CliftyOPER003-2-21-401-20-320-513-179-4","           ","003-2-21-401-20-320-513-179-4","003-2-21-401-20-320-513-179-4","MISC CIRCUL WATER SYS","Forebay Dredging","OPER","N","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","12000","0","0","0","0","0","","1E Environ","2025-09-17 12:50:02","2025"
"171896","Clifty","CliftyPLANNED-06003-2-21-401-20-320-513-171-4","           ","003-2-21-401-20-320-513-171-4","003-2-21-401-20-320-513-171-4","TRAVELING SCREENS","Circulating Water Inlet Gate Sealing (divers)","PLANNED-06","N","0","0","0","0","18000","0","0","0","0","0","0","0","18000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"171897","Clifty","CliftyPLANNED-06003-2-21-401-20-320-512-203-4","           ","003-2-21-401-20-320-512-203-4","003-2-21-401-20-320-512-203-4","AIR PREHEATERS","APH Baskets","PLANNED-06","N","0","0","0","0","465000","0","0","0","0","0","0","0","465000","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"171898","Clifty","CliftyPLANNED-06003-2-21-401-20-320-512-280-4","           ","003-2-21-401-20-320-512-280-4","003-2-21-401-20-320-512-280-4","BLR DRUM & INTERNALS","Video Inspection & Steam Drum Removal/Repairs","PLANNED-06","N","0","0","0","0","0","86000","0","0","0","0","0","0","86000","0","0","0","0","0","","1C Circula","2025-09-17 12:50:02","2025"
"171899","Clifty","CliftyPLANNED-06003-2-21-401-20-320-512-220-4","           ","003-2-21-401-20-320-512-220-4","003-2-21-401-20-320-512-220-4","REHEATER","","PLANNED-06","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"171900","Clifty","CliftyPLANNED-06003-2-21-401-20-320-512-237-4","           ","003-2-21-401-20-320-512-237-4","003-2-21-401-20-320-512-237-4","FLOOR TUBES","Install Primary Furnace Floor","PLANNED-06","N","0","0","0","0","300000","300000","300000","0","0","0","0","0","900000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"171901","Clifty","CliftyPLANNED-06003-2-21-401-20-320-513-101-4","           ","003-2-21-401-20-320-513-101-4","003-2-21-401-20-320-513-101-4","HP/IP TURBINE ROTOR","Non Return check valve Inspection","PLANNED-06","N","0","0","0","0","0","75000","0","0","0","0","0","0","75000","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"171902","Clifty","CliftyPLANNED-06003-2-21-401-20-320-513-111-4","           ","003-2-21-401-20-320-513-111-4","003-2-21-401-20-320-513-111-4","LP TURBINE ROTOR","MSV Bypass Valve Replacement","PLANNED-06","N","0","0","0","0","30000","0","0","0","0","0","0","0","30000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"171903","Clifty","CliftyPLANNED-06003-2-21-401-20-320-512-180-4","           ","003-2-21-401-20-320-512-180-4","003-2-21-401-20-320-512-180-4","PRECIPITATORS","","PLANNED-06","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"171975","Clifty","CliftyMAINT003-2-21-401-20-320-505-104-4","           ","003-2-21-401-20-320-505-104-4","003-2-21-401-20-320-505-104-4","H2 & CO2 FOR GENERATOR","75k for Hydrogen tank and CO2 tanks safeties replacement. This is a 5 year circular letter requirement. 7-24-25","MAINT","N","0","0","0","0","45000","0","0","0","30000","0","0","0","75000","0","0","0","0","0","","1C Circula","2025-09-17 12:50:02","2025"
"171976","Clifty","CliftyMAINT003-2-21-401-20-320-505-108-4","           ","003-2-21-401-20-320-505-108-4","003-2-21-401-20-320-505-108-4","GENERATOR BRUSHES","","MAINT","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"171977","Clifty","CliftyMAINT003-2-21-401-20-320-505-109-4","           ","003-2-21-401-20-320-505-109-4","003-2-21-401-20-320-505-109-4","CONDUIT & FITTINGS","","MAINT","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"171978","Clifty","CliftyMAINT003-2-21-401-20-320-506-104-4","           ","003-2-21-401-20-320-506-104-4","003-2-21-401-20-320-506-104-4","TRAINING SUPPLIES & EXPENSES","""ICE program 15k ivy tech,and 30k for new lube tech training retirement                                                                      NOTE:we took out all elec.training 275k AVO training for the I&C techs to become electrician and nfpa 75K training""","MAINT","N","0","0","0","30000","0","0","0","0","0","0","15000","0","45000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"171979","Clifty","CliftyMAINT003-2-21-401-20-320-506-105-4","           ","003-2-21-401-20-320-506-105-4","003-2-21-401-20-320-506-105-4","STATION SUPPLIES GENL","""gloves ect- set monthly expenses, uline, winsupply,fastenal,napa,all tool room p-card purchases go to this account""","MAINT","N","10917","10917","10917","10917","10917","10917","10917","10917","10917","10917","10917","4913","125000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"171980","Clifty","CliftyMAINT003-2-21-401-20-320-506-108-4","           ","003-2-21-401-20-320-506-108-4","003-2-21-401-20-320-506-108-4","LAMPS AND BULBS","","MAINT","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"171981","Clifty","CliftyMAINT003-2-21-401-20-320-506-112-4","           ","003-2-21-401-20-320-506-112-4","003-2-21-401-20-320-506-112-4","SMALL TOOLS","""basic maintenance tools, cumolongs, chainfalls, hand tools, hydraulic pumps. We need a new roll back machine ours is very worn- 28k""","MAINT","N","6200","6200","6200","6200","6200","15000","3004","6200","6200","6200","6200","6200","80004","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172018","Clifty","CliftyMAINT003-2-21-401-20-320-512-132-4","           ","003-2-21-401-20-320-512-132-4","003-2-21-401-20-320-512-132-4","ASH DISPOSAL PUMP","""Pump replacement/rebuild U2N @$55,000;monthly Pump PMs $25k; Pump  bearing assembly $50k.  1 steel pump frames,u2 37k    1 concrete base repair for the new pump base.20k                                                                       NOTE: u4 pump b""","MAINT","N","4158.26","17746.42","28416.92","28500","12000","6000","10584","8000","50000","11000","5594","5000","186999.6","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172019","Clifty","CliftyMAINT003-2-21-401-20-320-512-133-4","           ","003-2-21-401-20-320-512-133-4","003-2-21-401-20-320-512-133-4","BOTTOM ASH PIPING","""Typical maintenance based on historical data.ORDERED 15 COUPLINGS  $900 EA               New style transfer valve $6500ea x2  $13000             Line replacement/rubber elbows $50000, kalen born piping upcharge for custom piping 20k, ash line valve replac""","MAINT","N","56084.72","29609.08","14203.94","4000","17333","2000","2000","12769","4000","0","12000","6000","159999.74","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172020","Clifty","CliftyMAINT003-2-21-401-20-320-512-138-4","           ","003-2-21-401-20-320-512-138-4","003-2-21-401-20-320-512-138-4","PYRITE DISP SYSTEM","""u3 pyrites Pump rebuild                                   discharge line 6k, PYRITE PUMP REBUILD WITH HOUSING IS  45K""","MAINT","N","4230.22","0","500","1170","6500","14000","4100","4100","4100","4100","4100","4100","51000.22","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172021","Clifty","CliftyMAINT003-2-21-401-20-320-512-152-4","           ","003-2-21-401-20-320-512-152-4","003-2-21-401-20-320-512-152-4","BURNER PIPE & DAMPER","Air Cylinder rebuilds and replacements -$10400","MAINT","N","0","0","9110","1290","0","0","0","0","0","0","0","0","10400","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172022","Clifty","CliftyMAINT003-2-21-401-20-320-512-159-4","           ","003-2-21-401-20-320-512-159-4","003-2-21-401-20-320-512-159-4","MISC BURNER ACCESS","","MAINT","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172023","Clifty","CliftyMAINT003-2-21-401-20-320-512-160-4","           ","003-2-21-401-20-320-512-160-4","003-2-21-401-20-320-512-160-4","ASH SLUICE PUMP","NEW SLUICE PUMPS FOR U1 $36000 ea        Note: deferred u2 sluice pump 36K","MAINT","N","0","0","0","0","13000","13000","10000","0","0","0","0","0","36000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172024","Clifty","CliftyMAINT003-2-21-401-20-320-512-162-4","           ","003-2-21-401-20-320-512-162-4","003-2-21-401-20-320-512-162-4","DUST HANDLING EQUIP","Lots of repairs needed per BWF inspection reports. Still ongoing to get these in good shape.  25k patching & 26k motor replacment                                                            NOTE: PAINTING IS NEEDED ON ALL OF THESE 100k on asset health 2023","MAINT","N","0","0","15000","0","0","0","15000","0","15000","6000","0","0","51000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172038","Clifty","CliftyMAINT003-2-21-401-20-320-512-217-4","           ","003-2-21-401-20-320-512-217-4","003-2-21-401-20-320-512-217-4","SUPHT ATTEMPERATORS","One attemperator repair for each unit at $1000.","MAINT","N","0","0","0","0","0","0","0","0","0","5000","500","500","6000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172039","Clifty","CliftyMAINT003-2-21-401-20-320-512-225-4","           ","003-2-21-401-20-320-512-225-4","003-2-21-401-20-320-512-225-4","REHEAT ATTEMPERATORS","","MAINT","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172421","Clifty","CliftyOPER003-2-21-401-20-320-514-019-4","           ","003-2-21-401-20-320-514-019-4","003-2-21-401-20-320-514-019-4","MISC COMMUN EQUIP","Radios","OPER","N","0","1000","0","1000","0","1000","0","1000","0","1000","0","1000","6000","0","0","0","0","0","","1S Safety","2025-09-17 12:50:02","2025"
"172422","Clifty","CliftyMGT003-2-21-401-20-002-500-900-4","           ","003-2-21-401-20-002-500-900-4","003-2-21-401-20-002-500-900-4","OPER SUPV & ENG","Travel","MGT","N","50","0","50","0","50","0","50","0","50","1717","50","50","2067","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172423","Clifty","CliftyMGT003-2-21-401-20-002-506-115-4","           ","003-2-21-401-20-002-506-115-4","003-2-21-401-20-002-506-115-4","COMPUTER SUPP&EXP-HRDWARE","","MGT","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172424","Clifty","CliftyMGT003-2-21-401-20-002-506-116-4","           ","003-2-21-401-20-002-506-116-4","003-2-21-401-20-002-506-116-4","COMPUTER SUPP&EXP-SOFTWARE","","MGT","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172425","Clifty","CliftyMGT003-2-21-401-20-002-510-000-4","           ","003-2-21-401-20-002-510-000-4","003-2-21-401-20-002-510-000-4","MAINT SUPV & ENG","","MGT","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172426","Clifty","CliftyMGT003-2-21-401-20-150-506-123-4","           ","003-2-21-401-20-150-506-123-4","003-2-21-401-20-150-506-123-4","OFFICE SUP & EXP","","MGT","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172427","Clifty","CliftyMGT003-2-21-401-20-150-514-000-4","           ","003-2-21-401-20-150-514-000-4","003-2-21-401-20-150-514-000-4","OFFICE FURN & EQUIP","","MGT","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"172428","Clifty","CliftyMGT003-2-21-401-20-320-506-104-4","           ","003-2-21-401-20-320-506-104-4","003-2-21-401-20-320-506-104-4","TRAINING SUPPLIES & EXPENSES","","MGT","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"171904","Clifty","CliftyPLANNED-06003-2-21-401-20-320-512-180-4","           ","003-2-21-401-20-320-512-180-4","003-2-21-401-20-320-512-180-4","Precipitators","","PLANNED-06","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"171905","Clifty","CliftyPLANNED-13003-2-21-401-20-320-512-507-4","           ","003-2-21-401-20-320-512-507-4","003-2-21-401-20-320-512-507-4","FGD GAS COOLING 13","Agitator blade repair/replacements","PLANNED-13","N","0","0","0","0","0","0","0","0","0","85000","85000","0","170000","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"171906","Clifty","CliftyPLANNED-13003-2-21-401-20-320-512-507-4","           ","003-2-21-401-20-320-512-507-4","003-2-21-401-20-320-512-507-4","FGD GAS COOLING 13","Cleaning Gas Risers","PLANNED-13","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"171907","Clifty","CliftyPLANNED-13003-2-21-401-20-320-512-507-4","           ","003-2-21-401-20-320-512-507-4","003-2-21-401-20-320-512-507-4","FGD GAS COOLING 13","Gas Cooling Header Repairs","PLANNED-13","N","0","0","0","0","0","0","0","0","0","100000","200000","50000","350000","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"171908","Clifty","CliftyPLANNED-13003-2-21-401-20-320-512-507-4","           ","003-2-21-401-20-320-512-507-4","003-2-21-401-20-320-512-507-4","FGD GAS COOLING 13","Emergency Quench Header Repairs","PLANNED-13","N","0","0","0","0","0","0","0","0","0","100000","0","0","100000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"171909","Clifty","CliftyPLANNED-13003-2-21-401-20-320-512-507-4","           ","003-2-21-401-20-320-512-507-4","003-2-21-401-20-320-512-507-4","FGD GAS COOLING 13","Gas cooling nozzles","PLANNED-13","N","0","0","0","0","0","0","0","0","0","25000","0","0","25000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"171910","Clifty","CliftyPLANNED-13003-2-21-401-20-320-512-507-4","           ","003-2-21-401-20-320-512-507-4","003-2-21-401-20-320-512-507-4","FGD GAS COOLING 13","JBR FRP Repairs","PLANNED-13","N","0","0","0","0","0","0","0","0","0","0","30000","0","30000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"171911","Clifty","CliftyPLANNED-13003-2-21-401-20-320-512-507-4","           ","003-2-21-401-20-320-512-507-4","003-2-21-401-20-320-512-507-4","FGD GAS COOLING 13","JBR Wash","PLANNED-13","N","0","0","0","0","0","0","0","0","0","130000","0","0","130000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
